   0,    0,    0
   0,    4,  180
   0,    4,  208
   0,    8,  248
  24,    0,  280
   8,   28,  356
   8,   32,  376
   8,   28,  424
   0,   40,  480
   4,   24,  532
   0,   48,  572
   0,   64,  612
   8,   28,  636
   0,   48,  684
   0,   44,  716
   8,   32,  756
   0,   68,  824
   0,   64,  796
   0,   60,  808
   0,   48,  816
   8,   88,  860
   4,   96,  876
   8,  104,  896
   8,  112,  932
  28,  124,  952
  16,  120,  984
  20,  144, 1000
  32,  128, 1000
  28,  132, 1000
  24,  136, 1000
  20,  140, 1000
   4,  140, 1000
   8,  140, 1000
  24,  144, 1000
  40,  180, 1000
  40,  168, 1000
  12,  172, 1000
   8,  180, 1000
  24,  188, 1000
  12,  184, 1000
  32,  204, 1000
  32,  212, 1000
  44,  208, 1000
  32,  228, 1000
  36,  232, 1000
  48,  236, 1000
   8,  248, 1000
  48,  256, 1000
   8,  268, 1000
  40,  272, 1000
  28,  284, 1000
  28,  284, 1000
  32,  296, 1000
  12,  304, 1000
  16,  308, 1000
  16,  312, 1000
  48,  344, 1000
  56,  360, 1000
  24,  348, 1000
   4,  364, 1000
  52,  380, 1000
  48,  388, 1000
  24,  408, 1000
  60,  420, 1000
  36,  432, 1000
  12,  456, 1000
  32,  464, 1000
  24,  488, 1000
  48,  536, 1000
  36,  516,  972
  52,  532,  988
  16,  556,  984
  12,  564,  952
  44,  564,  924
  52,  572,  924
  48,  592,  896
  36,  604,  900
  64,  628,  852
  28,  636,  840
  60,  668,  812
  76,  724,  844
  88,  728,  820
  64,  728,  740
  72,  716,  704
  68,  740,  688
  68,  768,  672
  80,  764,  648
  60,  760,  656
  68,  764,  640
  52,  780,  636
  40,  776,  624
  40,  788,  624
  60,  784,  604
  32,  816,  584
  64,  816,  576
  68,  836,  528
  64,  868,  540
  80,  868,  492
  84,  868,  468
  84,  892,  472
  88,  916,  452
  80,  896,  428
  96,  904,  400
  88,  908,  396
 108,  932,  388
  96,  908,  400
 116,  956,  408
 132,  924,  400
 128,  924,  400
 144,  948,  412
 152,  920,  388
 152,  948,  408
 160,  956,  412
 200, 1000,  448
 192,  980,  408
 192,  992,  388
 196,  972,  392
 196, 1000,  376
 204, 1000,  396
 184, 1000,  348
 188, 1000,  352
 192, 1000,  352
 200, 1000,  348
 208, 1000,  352
 228, 1000,  352
 244, 1000,  380
 244, 1000,  348
 228, 1000,  336
 236, 1000,  308
 232, 1000,  316
 228, 1000,  304
 236, 1000,  296
 252, 1000,  316
 244, 1000,  292
 260, 1000,  292
 264, 1000,  284
 272, 1000,  296
