   0,    4,  220, 1000,   24
   0,    8,  248, 1000,    8
   0,   12,  300, 1000,   20
   0,   12,  368, 1000,   20
   0,   40,  436, 1000,   20
   0,   52,  500, 1000,    4
   4,   68,  600,  964,   12
   8,   76,  656,  864,   16
   0,   76,  672,  672,    8
   0,   92,  688,  540,    8
  16,  112,  796,  500,    0
   8,  140,  904,  440,    0
   4,  160,  964,  392,   12
   0,  184, 1000,  364,    8
   0,  204, 1000,  336,    4
   8,  216, 1000,  300,    0
  12,  240, 1000,  304,    0
   0,  236, 1000,  296,    4
   4,  248, 1000,  288,   12
  12,  252, 1000,  284,    0
  16,  264, 1000,  292,    4
  16,  272, 1000,  296,   24
  12,  276, 1000,  300,   20
  12,  276, 1000,  300,   20
   8,  276, 1000,  292,   16
   8,  272, 1000,  284,   16
  12,  276, 1000,  280,    0
  12,  272, 1000,  256,    0
  12,  280, 1000,  264,    0
  12,  284, 1000,  268,    0
   8,  284, 1000,  268,   16
   8,  280, 1000,  264,    0
   8,  296, 1000,  252,    0
   8,  288, 1000,  248,    0
   8,  288, 1000,  244,    0
   8,  280, 1000,  236,    0
   8,  280, 1000,  228,    0
   4,  280, 1000,  220,    0
   8,  288, 1000,  216,    0
   8,  292, 1000,  216,    0
   8,  300, 1000,  216,    0
  12,  308, 1000,  216,    0
  12,  316, 1000,  220,    0
  12,  316, 1000,  220,    0
  12,  320, 1000,  212,    0
   8,  312, 1000,  204,    0
   4,  308, 1000,  196,    0
   8,  312, 1000,  176,    0
   8,  312, 1000,  196,    0
   8,  340, 1000,  188,    0
   4,  308, 1000,  168,    0
   0,  332, 1000,  164,    0
   0,  332, 1000,  164,    0
   0,  336, 1000,  164,    0
   4,  356,  988,  144,    0
   4,  364,  976,  148,    0
   0,  376,  960,  132,    0
   0,  400,  944,  136,    0
   0,  408,  860,  112,    0
   0,  424,  796,  112,    0
   0,  440,  764,  108,    0
   0,  444,  756,   96,    0
   0,  480,  812,   92,    0
   0,  504,  828,   88,    0
   0,  556,  836,   88,    0
   0,  572,  828,   88,    0
   0,  584,  820,   84,    0
   0,  596,  816,   84,    0
   0,  588,  800,   88,    0
   0,  556,  800,   88,    0
   0,  524,  812,   88,    0
   0,  524,  796,   92,    0
   0,  520,  776,   92,    0
   0,  500,  784,   92,    0
   0,  500,  764,   92,    0
   0,  488,  780,   88,    0
   0,  484,  768,   88,    0
   0,  476,  748,   88,    0
   0,  464,  736,   88,    0
   0,  464,  736,   88,    0
   0,  460,  740,   88,    0
   0,  452,  764,   88,    0
   0,  460,  748,   88,    0
   0,  452,  768,   92,    0
   0,  448,  812,   96,    0
   0,  440,  844,  128,    0
   0,  444,  856,  128,    0
   0,  436,  868,  132,    0
   0,  440,  912,  132,    4
   0,  444,  940,  136,    4
   0,  448,  988,  168,    8
   4,  464, 1000,  180,   12
   4,  476, 1000,  200,   12
   4,  496,  972,  220,   12
  24,  488, 1000,  244,   12
  24,  688, 1000,  316,   12
  28,  828, 1000,  448,   16
  36,  956, 1000,  564,   24
  64, 1000, 1000,  796,   16
  92, 1000, 1000, 1000,   56
 132, 1000, 1000, 1000,   88
 200, 1000, 1000, 1000,  124
 296, 1000, 1000, 1000,  228
 452, 1000, 1000, 1000,  340
 708, 1000, 1000, 1000,  560
1000, 1000, 1000, 1000,  876
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000, 1000, 1000, 1000, 1000
1000,  768, 1000,  864, 1000
1000,  564, 1000,  600, 1000
 932,  480, 1000,  488, 1000
 644,  424, 1000,  400,  892
 408,  360, 1000,  340,  616
 256,  328, 1000,  308,  400
 164,  292, 1000,  276,  252
 112,  264,  876,  248,  168
  68,  228,  728,  244,   96
  40,  220,  560,  204,   48
  36,  180,  412,  168,   24
  32,  140,  284,  128,   16
   8,  108,  200,   92,    0
   4,   68,  136,   56,    0
   8,   48,   68,   40,    0
   4,   28,   52,   16,    0
   0,    0,   24,    0,    0
   0,   12,   12,    4,    0
   0,    4,    4,    0,    0
   0,    0,    0,    0,    0
   0,    0,    8,    0,    0
   0,    0,    0,    0,    0
   0,    0,    4,    0,    0
   0,    0,    0,    0,    0
   0,    0,    0,    0,    0
   0,    8,    8,    0,    0
   0,    4,    4,    0,    0
   0,    0,    0,    0,    0
   0,    8,    0,    0,    0
   0,    0,    0,    0,    0
   0,    0,    0,    0,    0
   0,    0,    0,    0,    0
   0,   16,    0,    0,    0
   0,    0,    0,    0,    0
   0,    0,    0,    0,    0
   0,    0,    0,    0,    0
   4,    0,    0,    0,   12
   0,    0,    0,    0,    4
   0,    0,    0,    0,    0
   4,    0,    0,    0,    0
  12,    0,    0,    0,    0
   8,    0,    0,    0,    0
   8,    0,    0,    0,    0
   8,    0,    0,    0,    0
   8,    0,    0,    0,    0
   8,    0,    0,    0,    0
  16,    0,    0,    0,    0
  16,    0,    0,    0,    0
  20,    0,    0,    0,    0
  28,    0,    0,    0,    0
  32,    0,    0,    0,    0
  24,    0,    0,    0,    0
  28,    0,    0,    0,    0
  28,    0,    0,    0,    0
  44,    0,    0,    0,    0
  32,    0,    0,    0,    0
  32,    0,    0,    0,    0
  36,    0,    0,    0,    0
  40,    0,    0,    0,    0
  52,    0,    0,    0,    0
  48,    0,    0,    0,    0
  52,    0,    0,    0,    0
  64,    0,    0,    0,    0
  64,    0,    0,    0,    0
  64,    0,    0,    0,    0
  84,    0,    0,    0,    0
  72,    0,    0,    0,    0
  68,    0,    0,    0,    0
  72,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  80,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  72,    0,    0,    0,    0
  88,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  80,    0,    0,    0,    0
  72,    0,    0,    0,    0
  88,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  88,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  72,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
  80,    0,    0,    0,    0
  68,    0,    0,    0,    0
  68,    0,    0,    0,    0
