   0,   84,  976,   44,  168
   0,    0,    8,  504,  144
   0,    0,   12,  560,  124
   0,    0,   40,  628,  104
   0,    0,   36,  692,   88
   0,    0,   40,  712,   68
   0,    0,   40,  740,   60
   0,    0,   56,  868,   48
   0,    4,   84, 1000,   56
   0,    0,   88, 1000,   44
   0,    4,  104, 1000,   36
   0,    0,  116, 1000,   32
   0,    0,  136, 1000,   24
   0,    0,  164, 1000,   32
   0,    0,  180, 1000,   20
   0,    0,  200, 1000,   32
   4,    0,  220, 1000,   20
   0,    4,  236, 1000,   16
   4,    8,  252, 1000,   20
   4,    8,  300, 1000,   20
   0,   16,  344, 1000,    8
   0,    8,  376, 1000,    8
   0,   40,  436, 1000,   16
   0,   24,  456, 1000,   16
   0,   36,  480,  968,    8
   0,   32,  520,  912,    8
   0,   36,  556,  848,    8
   0,   40,  600,  772,    8
   0,   44,  648,  704,    8
  12,   76,  872,  784,   28
   0,   28,  608,  444,    0
   0,   72,  652,  468,   12
   8,   92,  728,  452,    4
   0,  104,  832,  416,    0
   0,  108,  892,  384,    0
   8,  140,  964,  356,    4
   0,  140,  984,  332,    8
   8,  156,  992,  316,    4
   0,  164, 1000,  304,    0
   8,  168, 1000,  292,    4
   0,  172, 1000,  296,    0
   0,  180, 1000,  292,    0
   4,  184, 1000,  292,    0
   0,  180, 1000,  292,    0
   0,  176, 1000,  292,    0
   4,  184, 1000,  288,    0
   0,  176, 1000,  284,    0
   0,  184, 1000,  284,    0
   0,  200, 1000,  280,    0
   0,  188, 1000,  272,    0
   0,  204, 1000,  272,    0
   0,  208, 1000,  268,    0
   8,  204, 1000,  268,    8
  12,  208, 1000,  268,    8
  16,  208, 1000,  268,   12
   4,  212, 1000,  268,    0
   0,  212, 1000,  268,    0
   4,  208, 1000,  260,    0
   4,  208, 1000,  260,    4
   8,  212, 1000,  252,    4
   4,  208, 1000,  252,    4
   0,  208, 1000,  248,    0
   0,  208, 1000,  244,    0
   0,  208, 1000,  220,    0
   0,  208, 1000,  220,    0
   0,  208, 1000,  220,    4
   0,  216, 1000,  228,    4
   0,  216, 1000,  228,    4
   0,  212, 1000,  224,    4
   0,  212, 1000,  224,    0
   0,  228, 1000,  220,    0
   0,  228, 1000,  220,   12
   0,  228, 1000,  216,    0
   0,  220, 1000,  212,    4
   0,  224, 1000,  204,    0
   0,  224, 1000,  200,    4
   0,  228, 1000,  196,    0
   0,  232, 1000,  196,    0
   0,  236, 1000,  196,    4
   0,  236, 1000,  192,    4
   0,  244, 1000,  188,    0
   0,  248, 1000,  172,    4
