   0,    0,    0
   4,  540,  200
  12,  616,  168
   4,  656,  152
  24,  724,  140
   8,  800,  128
   4,  836,  120
   8,  868,  108
  52,  944,  124
  28,  948,  104
  32, 1000,  100
  32, 1000,  100
  60, 1000,   92
  24, 1000,   72
  56, 1000,   88
  44, 1000,   68
  68, 1000,   88
  56, 1000,   72
  40, 1000,   68
  52, 1000,   64
  80, 1000,   64
  60,  996,   64
  64,  972,   64
  88,  948,   56
  52,  924,   64
  84,  896,   64
  92,  872,   56
  84,  856,   52
  84,  812,   60
 104,  764,   60
  76,  812,   72
  76,  788,   56
 100,  768,   48
 108,  744,   52
  92,  740,   48
 108,  736,   40
  88,  728,   40
 104,  724,   36
  84,  716,   40
  56,  716,   32
  72,  712,   28
  80,  676,   32
  72,  668,   28
  68,  692,   36
  80,  700,   40
  88,  704,   44
 112,  712,   44
  84,  720,   48
 132,  756,   56
  96,  708,   44
  96,  696,   44
  92,  668,   36
  84,  696,   36
  84,  700,   32
  84,  692,   32
 104,  700,   32
 140,  748,   48
 108,  712,   24
  96,  700,   20
  84,  660,   32
  84,  684,   32
  80,  668,   32
  80,  700,   32
 100,  704,   32
  96,  696,   16
 100,  732,   36
  84,  684,    8
  96,  644,   24
  64,  676,   24
  56,  668,   20
  76,  672,   24
 100,  688,   24
  76,  672,   24
  72,  648,    8
 100,  652,   16
  84,  624,   20
  76,  644,   20
  88,  640,   12
  80,  632,   12
 100,  628,   28
  92,  636,   16
  92,  644,   44
  92,  588,   16
  80,  628,   28
 112,  600,   24
 108,  592,   32
 124,  616,   28
  92,  588,   28
  92,  572,   28
 112,  548,   28
  96,  580,   24
  96,  560,   16
 136,  560,   20
 128,  556,   24
  92,  544,   16
 100,  512,   20
 100,  508,   16
 120,  516,   20
 124,  504,   20
 116,  512,   20
 104,  504,   20
 124,  532,   32
 108,  480,   20
 140,  476,   24
 112,  488,   24
 152,  492,   24
 136,  484,   16
 132,  476,   28
 132,  468,   24
 100,  440,   24
 164,  460,   16
 152,  472,   36
 132,  452,   12
 156,  456,   24
 108,  440,   24
 100,  424,   24
 164,  424,   16
 144,  432,   24
 100,  428,   20
 200,  412,   20
 172,  440,   32
 120,  412,   20
 144,  380,    8
 176,  400,   16
 168,  392,   16
 164,  384,   12
 132,  380,   16
 144,  372,   12
 132,  356,   16
 184,  344,   12
 180,  380,   24
 188,  344,   12
 160,  348,   16
 180,  340,   16
 176,  340,   16
 176,  332,   16
 180,  312,    4
 176,  328,   12
 184,  320,    8
 180,  300,    8
 196,  312,    4
 132,  308,    8
 168,  288,    0
 180,  308,    4
 188,  304,    8
 184,  320,    8
 188,  328,   12
 204,  348,   28
 216,  316,   12
 200,  308,   20
 204,  320,   20
 208,  320,   12
 204,  316,    8
 200,  308,   20
 200,  296,   20
 204,  288,   16
 228,  324,   36
 228,  304,   24
 228,  308,   32
 224,  308,   36
 220,  292,   36
 248,  284,   44
 228,  300,   44
 224,  288,   48
 252,  304,   48
 232,  296,   44
 244,  300,   56
 224,  272,   40
 224,  264,   36
 240,  260,   24
 224,  256,   20
 228,  240,   28
 208,  224,   28
 208,  212,   28
 224,  224,   24
 260,  240,   32
 248,  224,   12
 236,  236,   24
 268,  232,   20
 236,  220,   12
 224,  212,   16
 236,  212,    8
 232,  224,   12
 212,  204,    0
 224,  204,    0
 220,  200,    0
 208,  188,    0
 208,  204,    0
 232,  196,    0
 256,  232,   12
 236,  212,    0
 232,  212,    4
 232,  212,    4
 212,  220,    0
 260,  216,    4
 240,  220,    8
 272,  220,   20
