 684,  628,    0
 324,  288,   32
 380,  252,   24
 428,  220,   24
 468,  196,   24
 516,  176,   28
 576,  156,   32
 628,  152,   28
 684,  144,   20
 768,  136,   40
 764,  112,   20
 840,  100,   24
 884,   88,   32
 932,   88,   16
 972,   80,   12
1000,   92,   24
1000,   72,    8
1000,   68,   24
1000,   64,   16
1000,   60,   20
1000,   52,   20
1000,   56,   24
1000,   64,   24
1000,   48,    8
1000,   48,    8
1000,   40,   16
1000,   48,   20
1000,   32,   20
 956,   40,   16
 980,   24,   16
1000,   48,   28
1000,   20,   12
1000,   40,   20
1000,   40,    8
1000,   40,   20
1000,   40,   16
1000,   32,   20
1000,   32,   12
1000,   36,   12
1000,   28,    8
 968,   16,    8
1000,   36,   24
1000,   36,   20
1000,   40,   12
1000,   40,    8
1000,   44,   12
1000,   32,   20
1000,   24,   20
1000,   48,   20
1000,   40,   28
1000,   48,    8
1000,   48,   20
1000,   52,   12
1000,   40,    8
1000,   48,   12
1000,   64,    8
1000,   48,   24
1000,   52,   20
1000,   72,   32
 996,   64,   20
 924,   68,    8
 992,   72,   24
 988,   64,   24
 956,   80,   24
 956,   76,   24
 948,   80,   24
 852,   92,   28
 856,  108,   36
 800,  100,   28
 768,   92,   28
 748,   96,   20
 740,  100,   32
 680,  120,   20
 648,  128,   32
 612,  136,   16
 612,  156,   32
 564,  136,   16
 524,  160,   32
 488,  160,   32
 508,  172,   40
 460,  192,   40
 440,  196,   28
 396,  212,   40
 396,  244,   60
 384,  248,   48
 348,  260,   40
 328,  260,   44
 304,  272,   40
 280,  284,   40
 268,  296,   40
 260,  328,   36
 224,  340,   32
 232,  368,   32
 200,  352,   20
 212,  396,   40
 204,  428,   36
 180,  452,   32
 184,  484,   24
 152,  512,   36
 144,  512,   36
 148,  524,   36
 140,  580,   32
 136,  600,   28
  96,  628,   24
 100,  664,   24
  96,  636,   24
  96,  708,   36
  80,  776,   28
  88,  748,    4
  96,  796,   20
  72,  832,   20
  52,  816,   20
  76,  816,    8
  60,  868,   24
  60,  880,   24
  60,  936,   24
  48,  932,   20
  52,  964,   20
  44,  908,   24
  56,  932,   24
  44,  964,   12
  20,  992,    8
  32, 1000,    8
  20, 1000,    8
  32,  956,    4
  32, 1000,   16
  24, 1000,   12
   8, 1000,   12
  16, 1000,    8
  24, 1000,   12
  32,  984,    4
  36, 1000,   12
  24, 1000,   12
  32, 1000,    8
  32, 1000,    4
  16, 1000,   16
  32, 1000,   16
  36,  996,   20
  48, 1000,   28
  32, 1000,   28
  52, 1000,   44
  44, 1000,   36
  76,  988,   32
  40,  916,   24
  44,  940,   44
  72,  920,   48
  64,  928,   48
  72,  896,   48
  72,  892,   48
  68,  864,   44
  68,  780,   36
  64,  820,   44
  92,  776,   32
  72,  740,   32
  96,  724,   32
  72,  696,   28
  72,  672,   28
  72,  608,   24
  68,  588,   16
  68,  632,   24
  76,  580,   20
 100,  556,   20
 116,  536,   20
  88,  516,   12
 100,  448,   12
 132,  456,   12
 100,  444,   12
 136,  432,   12
 148,  396,   12
 172,  428,   24
  96,  364,    8
 140,  336,    0
 116,  348,    8
 180,  340,    8
 172,  324,    0
 180,  312,    4
 180,  304,    0
 184,  300,   12
 220,  284,   16
 228,  316,   28
 232,  288,   16
 228,  284,   20
 228,  264,   24
 240,  248,   20
 268,  236,    8
 280,  240,   20
 264,  236,   20
 284,  248,   36
 284,  220,   16
 308,  212,   24
 324,  208,   24
